pokemon_id,move_id,name,level
580,346,Water Sport,3
580,432,Defog,6
580,17,Wing Attack,9
580,352,Water Pulse,13
580,332,Aerial Ace,15
580,61,Bubble Beam,19
580,297,Feather Dance,21
580,392,Aqua Ring,24
580,403,Air Slash,27
580,355,Roost,30
580,240,Rain Dance,34
580,366,Tailwind,37
580,413,Brave Bird,41
580,542,Hurricane,46
051,563,Rototiller,Start
051,400,Night Slash,Start
051,161,Tri Attack,Start
051,10,Scratch,Start
051,28,Sand Attack,Start
051,45,Growl,Start
051,45,Growl,4
051,310,Astonish,7
051,189,Mud-Slap,12
051,222,Magnitude,15
051,523,Bulldoze,18
051,389,Sucker Punch,23
051,328,Sand Tomb,26
051,426,Mud Bomb,28
051,414,Earth Power,33
051,91,Dig,40
051,163,Slash,45
051,89,Earthquake,50
051,90,Fissure,57
206,82,Rage,Start
206,111,Defense Curl,Start
206,205,Rollout,4
206,180,Spite,7
206,228,Pursuit,10
206,103,Screech,13
206,281,Yawn,16
206,246,Ancient Power,19
206,36,Take Down,22
206,355,Roost,25
206,137,Glare,28
206,91,Dig,31
206,38,Double-Edge,34
206,489,Coil,37
206,203,Endure,40
206,529,Drill Run,43
206,283,Endeavor,46
206,175,Flail,49
578,149,Psywave,Start
578,115,Reflect,Start
578,205,Rollout,Start
578,289,Snatch,Start
578,115,Reflect,3
578,205,Rollout,7
578,289,Snatch,10
578,237,Hidden Power,14
578,113,Light Screen,16
578,204,Charm,19
578,105,Recover,24
578,473,Psyshock,25
578,283,Endeavor,28
578,248,Future Sight,31
578,220,Pain Split,34
578,94,Psychic,39
578,285,Skill Swap,43
578,377,Heal Block,50
578,472,Wonder Room,53
632,12,Guillotine,Start
632,334,Iron Defense,Start
632,319,Metal Sound,Start
632,11,Vice Grip,Start
632,28,Sand Attack,Start
632,210,Fury Cutter,6
632,44,Bite,11
632,97,Agility,16
632,232,Metal Claw,21
632,450,Bug Bite,26
632,242,Crunch,31
632,442,Iron Head,36
632,91,Dig,41
632,494,Entrainment,46
632,404,X-Scissor,51
632,334,Iron Defense,56
632,12,Guillotine,61
632,319,Metal Sound,66
356,7,Fire Punch,Start
356,8,Ice Punch,Start
356,9,Thunder Punch,Start
356,356,Gravity,Start
356,20,Bind,Start
356,43,Leer,Start
356,101,Night Shade,Start
356,50,Disable,Start
356,50,Disable,6
356,193,Foresight,9
356,310,Astonish,14
356,109,Confuse Ray,17
356,425,Shadow Sneak,22
356,228,Pursuit,25
356,174,Curse,30
356,261,Will-O-Wisp,33
356,325,Shadow Punch,37
356,506,Hex,42
356,212,Mean Look,49
356,371,Payback,58
356,248,Future Sight,61
477,7,Fire Punch,Start
477,8,Ice Punch,Start
477,9,ThunderPunch,Start
477,356,Gravity,Start
477,20,Bind,Start
477,43,Leer,Start
477,101,Night Shade,Start
477,50,Disable,Start
477,50,Disable,6
477,193,Foresight,9
477,310,Astonish,14
477,109,Confuse Ray,17
477,425,Shadow Sneak,22
477,228,Pursuit,25
477,174,Curse,30
477,261,Will-O-Wisp,33
477,325,Shadow Punch,37
477,506,Hex,42
477,212,Mean Look,49
477,371,Payback,58
477,248,Future Sight,61
355,43,Leer,Start
355,101,Night Shade,Start
355,50,Disable,6
355,193,Foresight,9
355,310,Astonish,14
355,109,Confuse Ray,17
355,425,Shadow Sneak,22
355,228,Pursuit,25
355,174,Curse,30
355,261,Will-O-Wisp,33
355,506,Hex,38
355,212,Mean Look,41
355,371,Payback,46
355,248,Future Sight,49
269,93,Confusion,Start
269,93,Confusion,10
269,16,Gust,13
269,182,Protect,17
269,236,Moonlight,20
269,60,Psybeam,24
269,18,Whirlwind,27
269,113,Light Screen,31
269,318,Silver Wind,34
269,92,Toxic,38
269,405,Bug Buzz,41
269,483,Quiver Dance,45
557,210,Fury Cutter,Start
557,350,Rock Blast,5
557,110,Withdraw,7
557,28,Sand-Attack,11
557,185,Feint Attack,13
557,479,Smack Down,17
557,397,Rock Polish,19
557,450,Bug Bite,23
557,446,Stealth Rock,24
557,157,Rock Slide,29
557,163,Slash,31
557,404,X-Scissor,35
557,504,Shell Smash,37
557,175,Flail,41
557,439,Rock Wrecker,43
603,29,Headbutt,Start
603,86,Thunder Wave,Start
603,209,Spark,Start
603,451,Charge Beam,Start
603,20,Bind,9
603,51,Acid,19
603,435,Discharge,29
603,242,Crunch,39
603,85,Thunderbolt,44
603,491,Acid Spray,49
603,489,Coil,54
603,528,Wild Charge,59
603,380,Gastro Acid,64
603,192,Zap Cannon,69
603,37,Thrash,74
604,37,Thrash,Start
604,192,Zap Cannon,Start
604,380,Gastro Acid,Start
604,489,Coil,Start
604,569,Ion Deluge,Start
604,306,Crush Claw,Start
604,29,Headbutt,Start
604,51,Acid,Start
604,435,Discharge,Start
604,242,Crunch,Start
133,270,Helping Hand,Start
133,45,Growl,Start
133,33,Tackle,Start
133,39,Tail Whip,Start
133,28,Sand Attack,5
133,608,Baby-Doll Eyes,9
133,129,Swift,10
133,98,Quick Attack,13
133,287,Refresh,20
133,343,Covet,23
133,36,Take Down,25
133,204,Charm,29
133,226,Baton Pass,33
133,38,Double-Edge,37
133,387,Last Resort,41
133,376,Trump Card,45
023,35,Wrap,Start
023,43,Leer,Start
023,40,Poison Sting,4
023,44,Bite,9
023,137,Glare,12
023,103,Screech,17
023,51,Acid,20
023,254,Stockpile,25
023,256,Swallow,25
023,255,Spit Up,25
023,491,Acid Spray,28
023,426,Mud Bomb,33
023,380,Gastro Acid,36
023,562,Belch,38
023,114,Haze,41
023,489,Coil,44
023,441,Gunk Shot,49
125,98,Quick Attack,Start
125,43,Leer,Start
125,84,Thunder Shock,Start
125,84,Thunder Shock,5
125,67,Low Kick,8
125,129,Swift,12
125,351,Shock Wave,15
125,86,Thunder Wave,19
125,486,Electro Ball,22
125,113,Light Screen,26
125,9,Thunder Punch,29
125,435,Discharge,36
125,103,Screech,42
125,85,Thunderbolt,49
125,9,Thunder,55
466,604,Electric Terrain,Start
466,569,Ion Deluge,Start
466,7,Fire Punch,Start
466,98,Quick Attack,Start
466,43,Leer,Start
466,84,Thunder Shock,Start
466,67,Low Kick,Start
466,84,Thunder Shock,5
466,67,Low Kick,8
466,129,Swift,12
466,351,Shock Wave,15
466,86,Thunder Wave,19
466,486,Electro Ball,22
466,113,Light Screen,26
466,9,Thunder Punch,29
466,435,Discharge,36
466,103,Screech,42
466,85,Thunderbolt,49
466,9,Thunder,55
466,416,Giga Impact,62
466,604,Electric Terrain,65
309,33,Tackle,Start
309,86,Thunder Wave,4
309,43,Leer,9
309,336,Howl,12
309,98,Quick Attack,17
309,209,Spark,20
309,316,Odor Sleuth,25
309,44,Bite,28
309,422,Thunder Fang,33
309,46,Roar,36
309,435,Discharge,41
309,268,Charge,44
309,528,Wild Charge,49
309,9,Thunder,52
101,602,Magnetic Flux,Start
101,268,Charge,Start
101,33,Tackle,Start
101,49,Sonic Boom,Start
101,209,Spark,Start
101,33,Tackle,5
101,598,Eerie Impulse,8
101,209,Spark,12
101,205,Rollout,15
101,103,Screech,19
101,451,Charge Beam,22
101,113,Light Screen,26
101,486,Electro Ball,29
101,120,Self-Destruct,35
101,129,Swift,40
101,393,Magnet Rise,46
101,360,Gyro Ball,51
101,153,Explosion,57
101,243,Mirror Coat,62
239,98,Quick Attack,Start
239,43,Leer,Start
239,84,Thunder Shock,5
239,67,Low Kick,8
239,129,Swift,12
239,351,Shock Wave,15
239,86,Thunder Wave,19
239,486,Electro Ball,22
239,113,Light Screen,26
239,9,Thunder Punch,29
239,435,Discharge,33
239,103,Screech,36
239,85,Thunderbolt,40
239,9,Thunder,43
605,93,Confusion,Start
605,45,Growl,4
605,377,Heal Block,8
605,357,Miracle Eye,11
605,60,Psybeam,15
605,29,Headbutt,18
605,237,Hidden Power,22
605,286,Imprison,25
605,493,Simple Beam,29
605,428,Zen Headbutt,32
605,244,Psych Up,36
605,94,Psychic,39
605,347,Calm Mind,43
605,105,Recover,46
605,470,Guard Split,50
605,471,Power Split,50
605,485,Synchronoise,53
605,472,Wonder Room,56
500,359,Hammer Arm,?
500,33,Tackle,?
500,39,Tail Whip,?
500,52,Ember,?
500,316,Odor Sleuth,?
500,111,Defense Curl,?
500,488,Flame Charge,?
500,292,Arm Thrust,?
500,123,Smog,?
500,205,Rollout,?
500,36,Take Down,?
500,535,Heat Crash,?
500,372,Assurance,38
500,53,Flamethrower,43
500,457,Head Smash,50
500,46,Roar,55
500,394,Flare Blitz,62
587,84,Thunder Shock,Start
587,98,Quick Attack,4
587,39,Tail Whip,7
587,268,Charge,10
587,209,Spark,13
587,609,Nuzzle,15
587,228,Pursuit,16
587,104,Double Team,19
587,351,Shock Wave,22
587,486,Electro Ball,26
587,512,Acrobatics,30
587,113,Light Screen,34
587,227,Encore,38
587,521,Volt Switch,42
587,97,Agility,46
587,435,Discharge,50
395,1,Pound,?
395,33,Tackle,?
395,45,Growl,?
395,61,Bubble,?
395,14,Swords Dance,?
395,64,Peck,?
395,232,Metal Claw,?
395,61,Bubble Beam,?
395,207,Swagger,?
395,31,Fury Attack,?
395,362,Brine,?
395,453,Aqua Jet,36
395,250,Whirlpool,39
395,54,Mist,46
395,65,Drill Peck,52
395,56,Hydro Pump,59
244,221,Sacred Fire,Start
244,284,Eruption,Start
244,326,Extrasensory,Start
244,436,Lava Plume,Start
244,44,Bite,Start
244,43,Leer,Start
244,52,Ember,8
244,46,Roar,15
244,83,Fire Spin,22
244,23,Stomp,29
244,53,Flamethrower,36
244,207,Swagger,43
244,424,Fire Fang,50
244,436,Lava Plume,57
244,326,Extrasensory,64
244,126,Fire Blast,71
244,347,Calm Mind,78
244,284,Eruption,85
589,38,Double-Edge,Start
589,565,Fell Stinger,Start
589,64,Peck,Start
589,43,Leer,Start
589,501,Quick Guard,Start
589,41,Twineedle,Start
589,43,Leer,4
589,501,Quick Guard,8
589,41,Twineedle,13
589,31,Fury Attack,16
589,29,Headbutt,20
589,206,False Swipe,25
589,405,Bug Buzz,28
589,163,Slash,32
589,442,Iron Head,37
589,334,Iron Defense,40
589,404,X-Scissor,44
589,179,Reversal,49
589,14,Swords Dance,52
589,416,Giga Impact,56
589,565,Fell Stinger,60
196,270,Helping Hand,Start
196,33,Tackle,Start
196,39,Tail Whip,Start
196,28,Sand Attack,5
196,93,Confusion,9
196,98,Quick Attack,13
196,129,Swift,17
196,60,Psybeam,20
196,248,Future Sight,25
196,244,Psych Up,29
196,234,Morning Sun,33
196,94,Psychic,37
196,387,Last Resort,41
196,384,Power Swap,45
677,10,Scratch,Start
677,43,Leer,Start
677,343,Covet,5
677,93,Confusion,9
677,113,Light Screen,13
677,60,Psybeam,17
677,252,Fake Out,19
677,574,Disarming Voice,22
677,473,Psyshock,25
530,563,Rototiller,Start
530,10,Scratch,Start
530,300,Mud Sport,Start
530,229,Rapid Spin,Start
530,189,Mud-Slap,Start
530,229,Rapid Spin,5
530,189,Mud-Slap,8
530,154,Fury Swipes,12
530,232,Metal Claw,15
530,91,Dig,19
530,468,Hone Claws,22
530,163,Slash,26
530,157,Rock Slide,29
530,32,Horn Drill,31
530,89,Earthquake,36
530,14,Swords Dance,42
530,201,Sandstorm,49
530,529,Drill Run,55
530,90,Fissure,62
102,140,Barrage,Start
102,253,Uproar,Start
102,95,Hypnosis,Start
102,115,Reflect,7
102,73,Leech Seed,11
102,331,Bullet Seed,17
102,78,Stun Spore,19
102,77,Poison Powder,21
102,79,Sleep Powder,23
102,93,Confusion,27
102,388,Worry Seed,33
102,363,Natural Gift,37
102,76,Solar Beam,43
102,326,Extrasensory,47
102,516,Bestow,50
103,402,Seed Bomb,Start
103,140,Barrage,Start
103,95,Hypnosis,Start
103,93,Confusion,Start
103,23,Stomp,Start
103,473,Psyshock,17
103,121,Egg Bomb,27
103,452,Wood Hammer,37
103,437,Leaf Storm,47
295,586,Boomburst,Start
295,423,Ice Fang,Start
295,424,Fire Fang,Start
295,422,Thunder Fang,Start
295,1,Pound,Start
295,253,Uproar,Start
295,310,Astonish,Start
295,336,Howl,Start
295,253,Uproar,5
295,310,Astonish,11
295,336,Howl,15
295,44,Bite,20
295,48,Supersonic,23
295,23,Stomp,29
295,103,Screech,37
295,242,Crunch,40
295,46,Roar,45
295,485,Synchronoise,55
295,156,Rest,55
295,214,Sleep Talk,63
295,304,Hyper Voice,71
295,63,Hyper Beam,79
295,586,Boomburst,85
083,413,Brave Bird,Start
083,398,Poison Jab,Start
083,64,Peck,Start
083,28,Sand Attack,Start
083,43,Leer,Start
083,210,Fury Cutter,Start
083,31,Fury Attack,7
083,332,Aerial Ace,9
083,282,Knock Off,13
083,163,Slash,19
083,314,Air Cutter,21
083,14,Swords Dance,25
083,97,Agility,31
083,400,Night Slash,33
083,512,Acrobatics,37
083,185,Feint,43
083,206,False Swipe,45
083,403,Air Slash,49
083,413,Brave Bird,55
022,529,Drill Run,Start
022,365,Pluck,Start
022,64,Peck,Start
022,45,Growl,Start
022,43,Leer,Start
022,31,Fury Attack,Start
022,43,Leer,5
022,31,Fury Attack,9
022,228,Pursuit,13
022,332,Aerial Ace,17
022,119,Mirror Move,23
022,97,Agility,29
022,372,Assurance,35
022,355,Roost,41
022,65,Drill Peck,47
022,529,Drill Run,53
349,150,Splash,Start
349,33,Tackle,15
349,175,Flail,30
653,10,Scratch,Start
653,39,Tail Whip,Start
653,52,Ember,5
653,336,Howl,11
653,488,Flame Charge,14
653,83,Fire Spin,20
653,381,Lucky Chant,25
653,113,Light Screen,27
653,53,Flamethrower,35
653,261,Will-O-Wisp,38
653,241,Sunny Day,43
653,478,Magic Room,46
653,126,Fire Blast,48
160,10,Scratch,Start
160,43,Leer,Start
160,55,Water Gun,Start
160,82,Rage,Start
160,55,Water Gun,6
160,82,Rage,8
160,44,Bite,13
160,184,Scary Face,15
160,423,Ice Fang,21
160,175,Flail,24
160,97,Agility,30
160,242,Crunch,32
160,498,Chip Away,37
160,163,Slash,45
160,103,Screech,50
160,37,Thrash,58
160,401,Aqua Tail,63
160,276,Superpower,71
160,56,Hydro Pump,76
597,33,Tackle,Start
597,106,Harden,Start
597,205,Rollout,6
597,174,Curse,9
597,232,Metal Claw,14
597,42,Pin Missile,18
597,360,Gyro Ball,21
597,334,Iron Defense,26
597,429,Mirror Shot,30
597,275,Ingrain,35
597,120,Selfdestruct,38
597,442,Iron Head,43
597,371,Payback,47
597,430,Flash Cannon,52
597,153,Explosion,55
598,431,Rock Climb,Start
598,33,Tackle,Start
598,106,Harden,Start
598,205,Rollout,Start
598,174,Curse,Start
598,205,Rollout,6
598,174,Curse,9
598,232,Metal Claw,14
598,42,Pin Missile,18
598,360,Gyro Ball,21
598,334,Iron Defense,26
598,429,Mirror Shot,30
598,275,Ingrain,35
598,120,Selfdestruct,38
598,438,Power Whip,40
598,442,Iron Head,46
598,371,Payback,53
598,430,Flash Cannon,61
598,153,Explosion,67
456,1,Pound,Start
456,55,Water Gun,6
456,213,Attract,10
456,240,Rain Dance,13
456,16,Gust,17
456,352,Water Pulse,22
456,445,Captivate,26
456,219,Safeguard,29
456,392,Aqua Ring,33
456,250,Whirlpool,38
456,369,U-turn,42
456,340,Bounce,45
456,318,Silver Wind,49
456,487,Soak,54
180,33,Tackle,Start
180,45,Growl,Start
180,86,Thunder Wave,Start
180,84,Thunder Shock,Start
180,86,Thunder Wave,4
180,84,Thunder Shock,8
180,178,Cotton Spore,11
180,268,Charge,16
180,36,Take Down,20
180,486,Electro Ball,25
180,109,Confuse Ray,29
180,408,Power Gem,34
180,435,Discharge,38
180,538,Cotton Guard,43
180,324,Signal Beam,47
180,113,Light Screen,52
180,9,Thunder,56
669,33,Tackle,Start
669,22,Vine Whip,Start
669,584,Fairy Wind,6
669,381,Lucky Chant,10
669,75,Razor Leaf,15
669,273,Wish,20
669,345,Magical Leaf,22
669,580,Grassy Terrain,24
669,572,Petal Blizzard,28
669,312,Aromatherapy,33
669,581,Misty Terrain,37
669,585,Moonblast,41
669,80,Petal Dance,45
669,76,Solar Beam,48
136,270,Helping Hand,Start
136,33,Tackle,Start
136,39,Tail Whip,Start
136,28,Sand Attack,5
136,52,Ember,9
136,98,Quick Attack,13
136,44,Bite,17
136,424,Fire Fang,20
136,83,Fire Spin,25
136,184,Scary Face,29
136,123,Smog,33
136,436,Lava Plume,37
136,387,Last Resort,41
136,394,Flare Blitz,45
662,33,Tackle,Start
662,45,Growl,Start
662,98,Quick Attack,6
662,64,Peck,10
662,97,Agility,13
662,175,Flail,16
662,52,Ember,17
662,355,Roost,25
662,13,Razor Wind,27
662,363,Natural Gift,31
662,488,Flame Charge,38
662,512,Acrobatics,42
662,382,Me First,46
662,366,Tailwind,51
662,211,Steel Wing,55
661,33,Tackle,Start
661,45,Growl,Start
661,98,Quick Attack,6
661,64,Peck,10
661,97,Agility,13
661,175,Flail,16
661,355,Roost,21
661,13,Razor Wind,25
661,363,Natural Gift,29
661,512,Acrobatics,39
661,382,Me First,41
661,366,Tailwind,45
661,211,Steel Wing,48
419,423,Ice Fang,Start
419,242,Crunch,Start
419,49,Sonic Boom,Start
419,45,Growl,Start
419,346,Water Sport,Start
419,98,Quick Attack,Start
419,45,Growl,4
419,346,Water Sport,7
419,98,Quick Attack,11
419,55,Water Gun,15
419,228,Pursuit,18
419,129,Swift,21
419,453,Aqua Jet,24
419,458,Double Hit,29
419,250,Whirlpool,35
419,13,Razor Wind,41
419,401,Aqua Tail,46
419,97,Agility,51
419,56,Hydro Pump,57
670,33,Tackle,Start
670,22,Vine Whip,Start
670,584,Fairy Wind,6
670,381,Lucky Chant,10
670,75,Razor Leaf,15
670,273,Wish,20
670,345,Magical Leaf,25
670,580,Grassy Terrain,27
670,572,Petal Blizzard,33
670,312,Aromatherapy,38
670,581,Misty Terrain,43
670,585,Moonblast,46
670,80,Petal Dance,51
670,76,Solar Beam,58
671,574,Disarming Voice,Start
671,381,Lucky Chant,Start
671,273,Wish,Start
671,345,Magical Leaf,Start
671,579,Flower Shield,Start
671,447,Grass Knot,Start
671,580,Grassy Terrain,Start
671,572,Petal Blizzard,Start
671,581,Misty Terrain,Start
671,585,Moonblast,Start
671,80,Petal Dance,Start
671,312,Aromatherapy,Start
330,49,Sonic Boom,Start
330,28,Sand Attack,Start
330,185,Feint Attack,Start
330,328,Sand Tomb,Start
330,28,Sand Attack,4
330,185,Feint Attack,7
330,328,Sand Tomb,10
330,189,Mud-Slap,13
330,117,Bide,17
330,523,Bulldoze,21
330,157,Rock Slide,25
330,48,Supersonic,29
330,103,Screech,34
330,225,Dragon Breath,35
330,414,Earth Power,39
330,201,Sandstorm,44
330,525,Dragon Tail,45
330,63,Hyper Beam,49
330,337,Dragon Claw,55
590,71,Absorb,Start
590,74,Growth,6
590,310,Astonish,8
590,117,Bide,12
590,72,Mega Drain,15
590,275,Ingrain,18
590,185,Feint Attack,20
590,230,Sweet Scent,24
590,202,Giga Drain,28
590,92,Toxic,32
590,235,Synthesis,35
590,499,Clear Smog,39
590,76,Solar Beam,43
590,476,Rage Powder,45
590,78,Spore,50
205,484,Heavy Slam,Start
205,192,Zap Cannon,Start
205,393,Magnet Rise,Start
205,390,Toxic Spikes,Start
205,33,Tackle,Start
205,182,Protect,Start
205,120,Self-Destruct,Start
205,450,Bug Bite,Start
205,36,Take Down,12
205,229,Rapid Spin,17
205,117,Bide,20
205,363,Natural Gift,23
205,191,Spikes,28
205,429,Mirror Shot,31
205,475,Autotomize,32
205,371,Payback,36
205,153,Explosion,42
205,334,Iron Defense,46
205,360,Gyro Ball,50
205,38,Double-Edge,56
205,393,Magnet Rise,60
205,192,Zap Cannon,64
205,484,Heavy Slam,70
611,10,Scratch,Start
611,43,Leer,Start
611,372,Assurance,Start
611,82,Dragon Rage,Start
611,43,Leer,4
611,372,Assurance,7
611,82,Dragon Rage,10
611,530,Dual Chop,13
611,184,Scary Face,16
611,163,Slash,20
611,206,False Swipe,24
611,337,Dragon Claw,28
611,349,Dragon Dance,32
611,269,Taunt,36
611,406,Dragon Pulse,42
611,14,Swords Dance,48
611,12,Guillotine,54
611,200,Outrage,60
611,416,Giga Impact,66
592,61,Bubble,Start
592,346,Water Sport,Start
592,71,Absorb,5
592,101,Night Shade,9
592,61,Bubble Beam,13
592,105,Recover,17
592,352,Water Pulse,22
592,466,Ominous Wind,27
592,362,Brine,32
592,240,Rain Dance,37
592,506,Hex,43
592,56,Hydro Pump,49
592,378,Wring Out,55
592,323,Water Spout,61
656,1,Pound,Start
656,45,Growl,Start
656,61,Bubble,5
656,98,Quick Attack,8
656,122,Lick,10
656,352,Water Pulse,14
656,108,Smokescreen,18
656,496,Round,21
656,479,Smack Down,29
656,164,Substitute,35
656,340,Bounce,39
656,104,Double Team,43
656,56,Hydro Pump,48
657,1,Pound,Start
657,45,Growl,Start
657,61,Bubble,5
657,98,Quick Attack,8
657,122,Lick,10
657,352,Water Pulse,14
657,108,Smokescreen,20
657,496,Round,23
657,479,Smack Down,33
657,164,Substitute,38
657,340,Bounce,44
657,104,Double Team,48
657,56,Hydro Pump,55
478,194,Destiny Bond,Start
478,181,Powder Snow,Start
478,43,Leer,Start
478,104,Double Team,Start
478,310,Astonish,Start
478,104,Double Team,4
478,310,Astonish,10
478,196,Icy Wind,13
478,109,Confuse Ray,19
478,466,Ominous Wind,22
478,358,Wake-Up Slap,28
478,445,Captivate,31
478,420,Ice Shard,37
478,258,Hail,40
478,59,Blizzard,51
478,194,Destiny Bond,59
676,33,Tackle,Start
676,45,Growl,Start
676,28,Sand Attack,5
676,608,Baby-Doll Eyes,9
676,29,Headbutt,12
676,39,Tail Whip,15
676,44,Bite,22
676,316,Odor Sleuth,27
676,514,Retaliate,33
676,36,Take Down,35
676,204,Charm,38
676,389,Sucker Punch,42
676,538,Cotton Guard,48
162,10,Scratch,Start
162,193,Foresight,Start
162,111,Defense Curl,Start
162,98,Quick Attack,Start
162,111,Defense Curl,4
162,98,Quick Attack,7
162,154,Fury Swipes,13
162,270,Helping Hand,17
162,266,Follow Me,21
162,21,Slam,28
162,156,Rest,32
162,389,Sucker Punch,36
162,133,Amnesia,42
162,226,Baton Pass,46
162,382,Me First,50
162,304,Hyper Voice,56
444,33,Tackle,Start
444,28,Sand Attack,Start
444,28,Sand Attack,3
444,82,Dragon Rage,7
444,201,Sandstorm,13
444,36,Take Down,15
444,328,Sand Tomb,19
444,530,Dual Chop,24
444,163,Slash,28
444,337,Dragon Claw,33
444,91,Dig,40
444,407,Dragon Rush,49
475,500,Stored Power,Start
475,370,Close Combat,Start
475,348,Leaf Blade,Start
475,400,Night Slash,Start
475,43,Leer,Start
475,93,Confusion,Start
475,104,Double Team,Start
475,100,Teleport,Start
475,93,Confusion,6
475,104,Double Team,10
475,100,Teleport,12
475,210,Fury Cutter,17
475,163,Slash,22
475,505,Heal Pulse,25
475,14,Swords Dance,31
475,427,Psycho Cut,36
475,270,Helping Hand,39
475,185,Feint,45
475,206,False Swipe,50
475,182,Protect,53
475,370,Close Combat,59
475,500,Stored Power,64
596,81,String Shot,Start
596,141,Leech Life,Start
596,169,Spider Web,Start
596,86,Thunder Wave,Start
596,86,Thunder Wave,4
596,103,Screech,7
596,210,Fury Cutter,12
596,527,Electroweb,15
596,450,Bug Bite,18
596,380,Gastro Acid,23
596,163,Slash,26
596,486,Electro Ball,29
596,324,Signal Beam,34
596,97,Agility,40
596,389,Sucker Punch,46
596,435,Discharge,54
596,405,Bug Buzz,60
596,564,Sticky Web,65
569,1,Pound,Start
569,139,Poison Gas,Start
569,278,Recycle,Start
569,390,Toxic Spikes,Start
569,278,Recycle,3
569,390,Toxic Spikes,7
569,491,Acid Spray,12
569,3,Double Slap,14
569,124,Sludge,18
569,254,Stockpile,23
569,256,Swallow,23
569,34,Body Slam,25
569,188,Sludge Bomb,29
569,499,Clear Smog,34
569,92,Toxic,39
569,133,Amnesia,46
569,562,Belch,49
569,441,Gunk Shot,54
569,153,Explosion,59
445,424,Fire Fang,Start
445,33,Tackle,Start
445,28,Sand Attack,Start
445,82,Dragon Rage,Start
445,201,Sandstorm,Start
445,28,Sand Attack,3
445,82,Dragon Rage,7
445,201,Sandstorm,13
445,36,Take Down,15
445,328,Sand Tomb,19
445,530,Dual Chop,24
445,163,Slash,28
445,337,Dragon Claw,33
445,91,Dig,40
445,242,Crunch,48
445,407,Dragon Rush,55
282,585,Moonblast,Start
282,500,Stored Power,Start
282,581,Misty Terrain,Start
282,361,Healing Wish,Start
282,45,Growl,Start
282,93,Confusion,Start
282,104,Double Team,Start
282,100,Teleport,Start
282,93,Confusion,6
282,104,Double Team,10
282,100,Teleport,12
282,273,Wish,17
282,345,Magical Leaf,22
282,505,Heal Pulse,25
282,347,Calm Mind,33
282,94,Psychic,40
282,286,Imprison,45
282,248,Future Sight,53
282,445,Captivate,60
282,95,Hypnosis,65
282,138,Dream Eater,73
282,500,Stored Power,80
282,585,Moonblast,85
092,95,Hypnosis,Start
092,122,Lick,Start
092,180,Spite,5
092,212,Mean Look,8
092,174,Curse,12
092,101,Night Shade,15
092,109,Confuse Ray,19
092,389,Sucker Punch,22
092,371,Payback,26
092,247,Shadow Ball,29
092,138,Dream Eater,33
092,399,Dark Pulse,36
092,194,Destiny Bond,40
092,506,Hex,43
092,171,Nightmare,47
423,189,Mud-Slap,Start
423,300,Mud Sport,Start
423,106,Harden,Start
423,352,Water Pulse,Start
423,300,Mud Sport,2
423,106,Harden,4
423,352,Water Pulse,7
423,426,Mud Bomb,11
423,237,Hidden Power,16
423,240,Rain Dance,22
423,34,Body Slam,29
423,330,Muddy Water,41
423,105,Recover,54
649,565,Fell Stinger,Start
649,546,Techno Blast,Start
649,98,Quick Attack,Start
649,393,Magnet Rise,Start
649,232,Metal Claw,Start
649,103,Screech,Start
649,210,Fury Cutter,?
649,199,Lock-On,?
649,488,Flame Charge,18
649,443,Magnet Bomb,22
649,163,Slash,29
649,319,Metal Sound,33
649,324,Signal Beam,40
649,161,Tri Attack,44
649,404,X-Scissor,51
649,405,Bug Buzz,55
649,493,Simple Beam,62
649,192,Zap Cannon,66
649,63,Hyper Beam,73
649,120,Self-Destruct,77
094,95,Hypnosis,Start
094,122,Lick,Start
094,180,Spite,Start
094,180,Spite,5
094,212,Mean Look,8
094,174,Curse,12
094,101,Night Shade,15
094,109,Confuse Ray,19
094,389,Sucker Punch,22
094,325,Shadow Punch,25
094,371,Payback,28
094,247,Shadow Ball,33
094,138,Dream Eater,39
094,399,Dark Pulse,44
094,194,Destiny Bond,50
094,506,Hex,55
094,171,Nightmare,61
074,33,Tackle,Start
074,111,Defense Curl,Start
074,300,Mud Sport,4
074,397,Rock Polish,8
074,205,Rollout,11
074,222,Magnitude,15
074,88,Rock Throw,18
074,350,Rock Blast,22
074,479,Smack Down,25
074,120,Self-Destruct,29
074,523,Bulldoze,32
074,446,Stealth Rock,36
074,89,Earthquake,39
074,153,Explosion,43
074,38,Double-Edge,46
074,444,Stone Edge,50
443,33,Tackle,Start
443,28,Sand Attack,3
443,82,Dragon Rage,7
443,201,Sandstorm,13
443,36,Take Down,15
443,328,Sand Tomb,19
443,163,Slash,25
443,337,Dragon Claw,27
443,91,Dig,31
443,407,Dragon Rush,37
526,33,Tackle,Start
526,106,Harden,Start
526,28,Sand-Attack,Start
526,29,Headbutt,Start
526,106,Harden,4
526,28,Sand-Attack,7
526,29,Headbutt,10
526,350,Rock Blast,14
526,189,Mud-Slap,17
526,334,Iron Defense,20
526,479,Smack Down,23
526,408,Power Gem,25
526,157,Rock Slide,30
526,446,Stealth Rock,36
526,201,Sandstorm,42
526,444,Stone Edge,48
526,153,Explosion,55
203,384,Power Swap,Start
203,385,Guard Swap,Start
203,310,Astonish,Start
203,33,Tackle,Start
203,45,Growl,Start
203,93,Confusion,Start
203,316,Odor Sleuth,5
203,23,Stomp,10
